receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,friends_in_path,pass_length,yards_to_go,yardline_num,yards_gained
76.22,34.4,7.73,1.76,0.77,312.15,5.99,5.245922225881739,80.81,31.86,6.96,2.23,0.68,354.44,25.48,3,0,9.0,10,42,1
47.9,49.59,7.75,1.51,0.77,97.55,87.71,1.0056838469419713,47.23,48.84,6.76,1.59,0.68,62.53,81.46,0,0,35.0,8,27,1
96.07,49.54,8.41,0.69,0.84,132.45,86.12,1.0690182411914155,95.75,48.52,8.23,0.23,0.82,89.1,81.18,0,0,25.0,10,27,0
71.59,17.7,7.56,2.29,0.75,10.46,327.28,3.3024839136625608,70.01,14.8,6.92,4.56,0.68,355.33,326.43,7,5,11.0,5,30,10
8.95,21.14,5.35,0.82,0.54,100.64,165.04,2.5894014752448085,7.78,23.45,2.12,5.2,0.22,51.23,35.88,2,0,1.0,1,1,0
42.2,30.09,1.3,3.81,0.13,226.9,163.63,1.710116955064767,43.58,31.1,1.68,6.92,0.13,234.9,227.89,7,11,7.0,6,25,1
7.08,39.23,8.13,1.58,0.82,63.12,329.59,1.9220041623263977,8.23,37.69,7.22,2.12,0.71,4.28,330.93,1,0,4.0,4,4,0
35.57,18.05,4.88,1.22,0.49,252.96,178.07,5.345895621876656,31.76,21.8,3.8,1.43,0.38,244.77,163.93,1,0,1.0,10,25,6
74.0,13.17,7.62,2.83,0.77,189.49,132.2,6.345659934159718,67.93,11.32,4.36,0.71,0.43,42.37,116.91,1,0,24.0,10,50,0
42.26,33.37,6.29,1.65,0.64,82.58,351.63,6.078001316222295,44.37,27.67,3.06,3.98,0.32,154.39,123.51,2,11,-2.0,13,29,6
24.42,15.01,4.8,1.53,0.48,82.61,205.06,8.185407747937791,18.45,9.41,5.99,0.63,0.6,180.18,221.22,2,0,3.0,1,17,5
22.11,13.17,3.74,1.44,0.37,310.72,181.24,5.4070786937125295,17.25,10.8,3.22,3.21,0.31,81.91,232.47,1,0,-2.0,9,9,10
52.91,32.66,7.61,0.55,0.76,20.48,33.83,3.6695640067997153,53.67,29.07,7.4,1.96,0.74,25.75,29.44,3,0,23.0,10,25,1
49.42,37.48,7.11,1.5,0.72,70.17,333.44,6.711095290636243,43.2,34.96,5.82,1.7,0.57,52.31,346.57,2,0,2.0,10,39,7
27.09,15.89,5.96,2.65,0.59,276.1,182.55,3.6208424434100963,27.37,19.5,1.73,2.92,0.18,56.9,66.55,1,0,-5.0,10,10,1
43.52,34.76,9.09,1.43,0.91,344.7,28.77,2.8727164844446413,42.02,32.31,7.98,0.62,0.79,46.17,31.67,1,5,18.0,9,21,7
66.92,22.87,6.21,2.81,0.63,326.38,296.14,0.6152235366108803,66.84,22.26,3.67,5.23,0.37,17.37,287.79,3,1,15.0,6,33,13
50.98,48.98,1.68,5.67,0.19,214.82,28.84,3.831057295316796,54.81,49.07,4.34,4.27,0.45,130.3,68.27,1,0,13.0,10,27,22
89.38,18.1,5.8,1.09,0.58,296.97,181.86,5.751956188984753,89.23,23.85,1.99,1.2,0.2,339.1,288.15,1,0,-2.0,10,18,5
100.48,11.86,7.6,3.33,0.76,214.45,176.47,2.4116799124261883,101.49,14.05,7.11,2.51,0.71,167.19,168.16,1,11,6.0,7,15,0
68.82,32.03,5.3,0.65,0.53,145.74,185.29,6.7812978108913535,64.54,37.29,5.35,1.51,0.53,166.66,178.26,7,0,23.0,17,18,3
81.55,36.07,3.38,3.01,0.35,183.7,289.35,6.831646946381233,81.7,29.24,3.3,0.2,0.33,118.67,193.61,2,4,5.0,10,25,8
69.67,49.12,1.9,3.73,0.21,192.68,308.88,1.5983116091676226,68.56,47.97,1.7,3.14,0.18,38.23,322.26,1,3,1.0,10,38,5
63.8,7.68,7.64,2.29,0.75,281.39,253.89,1.2712198865656552,63.52,8.92,7.04,1.64,0.7,212.9,251.68,0,0,18.0,9,39,1
37.01,28.53,3.33,4.72,0.34,80.1,297.4,4.3050319394866285,38.04,24.35,5.57,4.73,0.56,328.02,301.23,2,1,14.0,10,42,0
48.25,18.32,6.03,0.84,0.6,255.58,181.03,9.809220152489189,45.73,27.8,3.85,2.19,0.39,359.16,22.66,1,0,-4.0,15,33,11
25.39,29.62,5.54,6.56,0.56,350.03,297.28,2.6475082624989112,26.57,27.25,4.49,3.42,0.45,300.92,289.69,3,3,13.0,8,26,9
30.05,20.53,6.39,1.21,0.64,256.8,180.4,4.079460748677452,28.73,24.39,4.11,2.41,0.41,30.1,54.85,2,0,-5.0,14,14,7
12.64,6.65,3.6,2.51,0.37,45.46,273.96,2.685609800399159,10.29,5.35,5.05,1.76,0.5,36.54,243.7,0,0,11.0,12,12,1
53.96,45.73,3.43,3.73,0.35,161.47,59.41,4.146094547884788,57.91,44.47,2.73,0.29,0.27,185.34,44.59,2,0,4.0,10,40,1
53.5,46.74,3.81,2.22,0.39,167.57,19.4,6.358372433256799,59.83,47.34,3.22,1.84,0.32,248.92,305.65,1,0,-1.0,5,45,0
63.83,32.68,8.78,1.7,0.88,348.72,32.97,3.8502077866006155,63.87,28.83,8.52,2.06,0.85,1.68,22.94,1,0,16.0,6,44,7
76.49,44.12,3.76,5.37,0.37,206.68,214.35,3.5175701840901414,73.06,44.9,2.07,5.13,0.21,154.43,211.15,11,1,5.0,6,29,4
70.78,39.32,3.11,4.39,0.33,88.17,295.68,5.806797740579571,74.45,34.82,1.3,0.4,0.13,110.4,33.01,4,5,2.0,10,38,1
84.93,9.36,5.88,5.59,0.59,229.79,169.69,2.3244139046219763,87.2,9.86,6.37,3.47,0.64,156.46,141.23,0,0,17.0,10,43,-1
59.87,26.6,7.39,2.34,0.73,179.12,212.52,1.1562439189029259,59.75,27.75,6.66,2.9,0.66,179.03,209.92,2,0,10.0,7,44,46
88.59,37.85,2.07,3.74,0.22,118.69,268.0,2.9149614062625187,90.58,39.98,5.25,0.97,0.52,79.0,350.91,1,1,5.0,8,17,0
88.1,36.04,5.06,4.14,0.5,222.64,243.76,1.3832208789632996,88.48,37.37,1.64,4.4,0.14,142.96,234.91,6,5,4.0,3,22,14
66.99,18.95,4.27,1.45,0.43,37.23,307.2,4.335089387775066,66.78,14.62,3.57,2.46,0.36,76.68,229.64,7,10,7.0,11,39,4
78.46,20.84,3.41,2.1,0.35,358.83,180.42,4.980090360626,78.43,25.82,4.35,2.4,0.46,141.64,44.98,3,0,-4.0,24,36,11
54.06,6.18,9.58,0.68,0.96,61.92,100.07,1.54767567661962,54.78,7.55,8.23,1.29,0.82,132.03,102.73,2,0,42.0,10,25,3
74.48,30.76,6.64,4.96,0.66,172.27,212.5,4.074236124723267,70.85,32.61,5.32,4.3,0.52,152.7,199.49,5,1,12.0,10,25,1
81.55,30.51,7.21,2.33,0.72,211.99,172.65,4.242852813850603,84.58,33.48,3.91,0.83,0.39,244.67,152.95,6,11,2.0,15,30,3
43.45,34.8,5.8,2.89,0.58,296.93,17.79,4.341255578746771,47.76,35.32,5.01,3.72,0.49,308.72,310.83,3,2,2.0,11,33,0
95.59,16.19,5.34,4.38,0.53,331.53,282.86,10.004763865279378,85.87,18.56,0.54,3.43,0.06,88.17,195.18,7,5,4.0,15,14,7
82.37,41.18,4.59,3.4,0.45,170.78,227.69,3.104383996866369,80.03,43.22,2.61,4.45,0.25,135.82,210.64,11,11,5.0,4,25,2
76.58,31.27,4.41,2.09,0.44,29.31,318.72,4.788997807474962,71.86,30.46,3.79,4.03,0.36,61.51,29.12,5,3,3.0,10,32,1
58.65,19.39,4.85,1.16,0.49,358.47,241.8,7.9302774226378725,63.87,25.36,3.36,0.44,0.36,351.45,305.46,6,3,1.0,10,47,7
52.95,37.99,6.63,2.08,0.67,241.88,339.36,10.72365609295636,55.03,27.47,3.83,4.09,0.4,130.51,130.75,2,0,-1.0,2,39,6
25.73,39.08,3.28,5.75,0.35,208.68,276.94,4.1772000191515835,29.74,37.91,3.94,3.87,0.4,116.52,328.26,3,1,9.0,10,24,5
9.25,38.22,5.87,2.78,0.59,174.19,219.33,4.479475415715549,12.54,41.26,6.28,0.36,0.63,22.87,11.42,4,0,5.0,5,5,0
51.97,41.49,7.45,1.02,0.74,147.72,95.32,2.8892386540401955,52.38,38.63,4.84,3.56,0.48,251.04,69.6,4,1,20.0,10,32,2
66.8,39.17,4.43,2.44,0.45,150.89,67.94,4.226547054038325,69.39,35.83,4.35,1.51,0.43,319.04,11.07,4,1,5.0,10,46,0
60.64,34.13,5.37,5.43,0.54,180.49,230.16,3.9659046887185796,64.42,32.93,3.08,2.27,0.32,61.24,10.66,4,4,10.0,11,40,0
59.15,42.22,6.39,2.29,0.63,67.41,357.93,3.247660696562988,56.07,41.19,3.01,2.5,0.29,192.33,253.78,0,0,0.0,1,50,2
55.48,12.37,7.11,0.51,0.71,99.95,181.91,5.155540708790876,50.34,12.77,6.21,1.3,0.62,129.04,197.88,0,0,2.0,10,48,2
43.03,36.37,6.29,2.02,0.63,58.95,339.51,6.160275967844293,39.84,31.1,6.19,2.48,0.61,43.74,354.61,1,4,5.0,7,35,2
43.87,39.06,5.75,1.61,0.58,263.84,359.97,5.945695922261749,41.79,33.49,2.03,2.07,0.21,80.25,102.09,1,0,-5.0,10,28,10
31.0,41.89,5.39,0.6,0.54,230.96,339.42,2.4709714688761597,28.56,41.5,3.28,1.47,0.33,132.66,244.47,1,3,4.0,5,23,0
31.13,15.33,6.64,1.47,0.67,251.04,149.79,6.240032051199735,37.37,15.31,4.43,3.16,0.43,269.15,189.36,3,4,4.0,10,20,0
33.02,35.31,5.66,1.62,0.57,271.55,30.01,12.444693648298461,26.5,24.71,2.76,0.91,0.29,242.78,244.29,3,0,2.0,6,24,16
63.24,19.66,6.46,1.45,0.65,255.4,166.73,4.937580379092572,67.63,21.92,4.65,3.85,0.45,224.73,187.64,0,0,3.0,1,49,10
66.67,35.62,2.61,3.63,0.28,143.48,304.5,4.849515439711475,63.0,32.45,1.69,4.09,0.19,86.97,301.62,4,2,5.0,7,39,1
60.58,34.18,3.49,2.05,0.35,50.73,314.62,6.8003308743031,67.27,32.96,1.44,1.2,0.15,113.73,121.43,5,4,3.0,10,48,5
32.12,8.18,6.15,3.07,0.6,312.78,323.45,2.2621449997734415,30.19,7.0,5.04,5.01,0.5,296.23,306.81,10,11,10.0,10,28,0
25.68,32.54,6.53,5.18,0.66,291.28,289.99,4.358944826445962,21.58,31.06,4.74,1.04,0.47,225.9,268.08,2,0,15.0,21,29,0
32.43,15.7,6.32,1.61,0.63,228.1,161.85,2.011019641873248,32.72,17.69,3.57,1.64,0.34,248.14,203.78,0,0,0.0,10,25,9
60.5,9.4,6.53,5.81,0.66,146.35,216.43,2.4600812994695938,58.04,9.42,4.86,2.35,0.49,65.16,244.49,1,0,18.0,10,31,0
58.05,37.52,6.96,1.37,0.7,64.18,331.18,1.9853966858036203,56.22,36.75,5.83,0.96,0.58,51.85,344.08,3,0,4.0,10,49,0
53.1,39.23,5.75,4.15,0.57,56.8,331.49,4.412765572744601,48.88,37.94,3.91,4.24,0.4,69.45,331.01,3,3,4.0,6,47,17
35.62,35.16,4.76,1.63,0.48,109.12,320.32,11.985161659318575,40.47,24.2,3.09,0.5,0.33,52.91,356.75,4,2,3.0,11,27,7
26.83,23.97,4.42,0.46,0.45,280.14,183.14,4.675467891024385,25.89,28.55,0.97,3.05,0.1,217.72,272.33,2,0,-5.0,13,22,28
55.02,33.09,6.0,1.19,0.6,294.16,19.25,6.841410673245691,51.09,27.49,3.71,1.9,0.38,243.86,303.11,3,9,2.0,10,45,9
85.32,33.95,6.57,2.74,0.65,167.04,127.54,2.8440112517358265,87.02,36.23,4.85,3.97,0.47,163.99,116.41,8,0,6.0,12,27,10
100.51,23.82,3.41,3.58,0.36,316.04,94.94,5.637987229499553,94.89,23.37,2.07,1.06,0.21,335.29,310.85,0,0,3.0,10,11,3
108.77,16.12,5.48,1.56,0.54,214.78,167.06,5.045047076093541,107.28,20.94,3.34,4.15,0.32,162.41,173.75,0,0,1.0,1,2,1
81.62,24.59,2.16,4.84,0.24,49.83,308.57,5.247323127081094,76.82,26.71,0.68,4.66,0.06,107.47,124.54,6,11,3.0,10,25,0
53.51,20.31,4.37,1.02,0.44,355.74,196.11,2.8000714276603773,56.31,20.29,3.02,3.16,0.32,17.07,44.6,3,0,-3.0,14,40,2
36.68,36.82,4.65,4.5,0.46,169.54,207.13,2.3544001359157307,35.54,38.88,2.24,4.2,0.22,172.98,231.34,6,2,16.0,15,41,4
15.0,42.11,4.83,4.24,0.48,19.63,329.75,3.963495931623998,13.98,38.28,5.57,2.36,0.55,51.9,357.34,2,0,5.0,8,9,1
39.76,23.43,3.19,4.14,0.34,237.23,101.54,7.50457193982442,46.95,21.28,5.46,0.57,0.54,4.32,96.64,6,2,4.0,8,27,9
75.13,28.88,8.73,3.34,0.88,358.85,34.86,3.048032152061383,72.12,29.36,5.54,3.23,0.55,340.03,57.31,4,2,28.0,5,45,13
19.25,9.78,4.16,4.47,0.41,309.76,304.28,2.1073680267100943,17.78,8.27,4.52,5.4,0.46,20.44,268.65,9,1,9.0,10,14,4
43.39,17.08,7.47,1.24,0.75,30.04,104.18,1.9690099034794144,42.08,18.55,4.4,1.27,0.44,289.55,131.29,2,0,19.0,10,25,3
71.91,8.94,6.33,4.54,0.64,192.4,133.03,1.3579396157414352,72.85,9.92,4.6,3.8,0.46,197.42,129.58,0,0,14.0,7,50,0
76.12,27.37,5.14,2.08,0.52,299.88,15.66,7.159022279613334,71.66,21.77,1.88,2.43,0.19,54.85,95.41,6,11,3.0,10,36,3
86.89,38.8,7.99,1.02,0.8,327.69,26.09,5.630319706730692,83.98,33.98,7.68,1.41,0.76,11.1,23.94,2,0,11.0,4,30,7
110.77,15.05,5.15,1.25,0.52,22.08,75.63,0.6760177512462219,110.44,14.46,3.66,3.96,0.34,350.23,59.47,4,0,5.0,5,5,0
85.97,37.58,2.71,4.46,0.28,134.51,319.68,3.022747094945252,84.48,34.95,2.78,4.31,0.26,61.26,16.59,2,0,4.0,10,21,3
44.06,37.97,6.15,5.61,0.62,8.2,315.08,2.4732973941683616,41.92,36.73,6.18,5.42,0.63,315.58,288.09,1,0,20.0,10,48,1
37.23,28.98,3.97,2.09,0.4,310.2,65.17,2.5809494377069835,35.41,30.81,3.86,2.26,0.37,30.32,59.81,5,2,6.0,10,24,3
89.66,32.36,6.42,4.03,0.64,25.75,345.23,2.7280945731407504,87.21,31.16,4.08,4.31,0.41,122.24,302.13,3,0,8.0,10,13,5
80.5,41.52,5.12,3.27,0.51,40.66,349.5,4.990641241363673,76.29,38.84,6.82,2.43,0.68,193.18,261.17,1,0,3.0,10,26,1
26.35,37.41,3.81,3.6,0.39,297.06,34.23,6.8451223509883325,31.41,42.02,1.0,5.63,0.1,195.73,34.91,3,0,4.0,10,13,2
46.05,23.5,5.16,5.46,0.54,343.96,288.51,4.727843060001042,48.78,19.64,3.93,2.75,0.38,23.02,304.19,4,0,15.0,10,49,0
69.81,30.83,4.77,2.29,0.47,11.7,1.24,3.2135027617850214,73.02,30.98,0.82,2.69,0.09,219.33,225.77,4,0,-6.0,8,36,10
82.05,14.2,7.44,1.2,0.74,246.9,172.63,1.615487542508454,82.72,15.67,7.56,1.01,0.76,181.09,173.41,0,0,1.0,1,29,3
95.53,43.65,6.17,4.79,0.62,302.21,22.48,2.765248632582616,98.18,42.86,4.74,4.12,0.47,305.19,358.89,1,0,5.0,5,20,0
98.79,26.34,5.21,1.54,0.52,334.88,21.8,3.8774347189862532,99.03,22.47,2.99,5.27,0.26,359.73,35.04,6,11,2.0,7,12,1
93.55,23.98,4.22,2.93,0.43,8.25,280.97,7.706471306635745,100.86,21.54,3.18,3.63,0.32,24.88,4.1,7,2,4.0,20,15,5
73.54,39.78,5.68,2.82,0.56,186.43,179.28,3.9842188694899807,77.18,38.16,3.08,3.27,0.31,209.42,127.65,10,11,5.0,20,41,2
67.04,33.71,5.55,0.2,0.55,303.9,5.82,2.6495471311150456,69.64,33.2,4.13,0.6,0.43,316.91,3.63,3,0,-3.0,18,39,1
107.99,22.51,5.35,3.41,0.53,7.14,324.78,5.550288280801288,113.4,23.75,2.9,1.46,0.29,18.47,87.88,8,2,1.0,9,3,29
61.33,40.16,5.42,1.48,0.55,272.51,36.28,7.4415052240793305,67.05,35.4,1.67,1.63,0.16,287.88,313.91,2,11,2.0,8,48,5
60.2,36.45,1.08,4.46,0.12,115.84,267.12,4.77745748280401,55.6,35.16,3.6,2.05,0.35,81.06,65.45,0,1,2.0,6,48,6
43.43,35.23,7.63,3.87,0.76,169.77,229.02,1.3418271125595875,44.64,34.65,6.31,4.19,0.62,228.52,250.94,4,4,16.0,10,44,1
46.03,24.38,7.85,0.34,0.79,213.44,177.33,2.7791365565585315,47.59,26.68,7.81,3.58,0.79,202.4,183.67,5,11,15.0,8,22,0
56.73,12.36,6.61,2.28,0.66,208.27,176.76,2.8744564703609643,59.36,13.52,6.72,1.57,0.68,57.89,83.36,0,0,8.0,9,38,0
78.15,1.66,6.7,2.58,0.67,309.05,266.41,1.5877657257920592,78.88,3.07,5.29,3.05,0.52,358.28,275.13,0,0,30.0,10,20,30
49.52,28.84,2.84,3.17,0.29,133.41,30.74,2.7340263349133993,51.17,26.66,5.03,5.88,0.5,119.43,143.28,0,0,-4.0,10,35,3
36.91,14.01,5.77,4.39,0.59,230.54,244.14,0.9239588735436222,36.75,14.92,6.38,1.9,0.65,201.15,253.2,2,1,12.0,11,36,0
29.82,39.67,5.26,2.26,0.51,177.56,187.67,3.023441747413037,27.28,41.31,4.58,2.3,0.45,193.29,242.77,10,11,4.0,10,24,3
86.21,25.96,3.61,2.73,0.37,34.84,308.2,6.230312993742763,81.59,21.78,4.88,2.93,0.49,60.4,354.3,6,3,6.0,10,19,7
63.54,42.44,8.63,1.83,0.87,281.46,271.78,2.3983536019528073,61.15,42.64,6.14,1.15,0.61,11.18,282.05,0,0,46.0,15,27,2
30.63,46.8,1.8,6.01,0.2,171.39,328.81,5.374923255266067,25.26,46.57,1.1,2.83,0.11,133.49,350.71,1,0,4.0,10,25,1
10.74,47.28,6.62,2.21,0.66,249.83,294.34,2.132650932525058,8.63,46.97,3.25,1.83,0.32,67.68,327.89,1,0,9.0,9,9,0
66.76,31.15,2.87,3.88,0.3,122.75,282.07,5.404895928692798,66.99,25.75,5.68,1.74,0.56,22.41,337.8,3,1,5.0,10,40,0
61.08,37.5,2.37,6.17,0.27,226.22,117.92,3.6076723798039168,64.65,38.02,1.52,5.76,0.14,253.77,227.69,6,3,5.0,10,46,0
70.38,38.02,8.0,0.92,0.8,19.79,339.64,1.6072958657322631,71.03,36.55,7.93,1.55,0.79,353.47,343.45,0,0,16.0,10,26,0
40.98,41.71,5.61,4.22,0.56,150.6,146.73,3.8608289265389693,44.84,41.79,3.18,4.04,0.32,261.92,167.51,10,7,7.0,6,26,6
63.44,8.6,8.93,1.07,0.9,93.3,105.24,1.7541379649275077,64.65,9.87,6.45,1.84,0.64,153.5,108.07,1,0,45.0,10,39,0
94.48,36.03,6.89,1.29,0.69,293.17,19.55,5.290085065478629,90.67,32.36,3.43,2.12,0.35,228.4,314.15,1,0,2.0,10,16,0
37.47,21.43,2.85,2.88,0.28,12.62,151.86,3.080584360149873,38.17,24.43,4.11,2.64,0.42,69.53,71.93,1,0,-5.0,9,23,28
77.77,8.74,8.55,1.38,0.86,273.34,257.46,2.11473402582925,75.97,9.85,6.3,1.06,0.63,204.52,248.69,1,0,34.0,10,19,4
46.96,16.0,2.39,5.63,0.26,51.8,290.62,5.218927092803653,42.2,13.86,0.84,5.52,0.1,45.97,345.95,6,4,6.0,10,43,7
39.29,34.79,6.67,0.58,0.67,45.02,336.65,4.270749348767728,35.56,32.71,3.56,0.77,0.35,350.91,345.61,1,0,3.0,10,30,10
27.84,19.91,6.04,0.35,0.6,98.09,198.97,4.30757472366992,23.6,20.67,5.13,2.88,0.5,97.02,187.16,2,2,1.0,10,17,0
57.36,32.23,7.3,0.47,0.73,36.62,335.11,3.468832656672849,53.98,31.45,6.71,1.2,0.67,9.63,347.05,4,1,2.0,10,47,2
53.49,18.92,3.64,3.69,0.35,4.07,13.17,3.9777003406491045,49.99,17.03,2.98,4.86,0.28,75.14,66.93,9,11,-2.0,6,43,3
49.62,28.0,8.71,0.09,0.87,18.32,355.39,2.365776828020765,48.75,25.8,7.45,1.0,0.75,20.29,7.8,3,0,3.0,5,42,28
14.67,44.42,4.83,3.98,0.48,194.03,227.81,1.7465680633745717,12.94,44.18,2.29,3.38,0.22,125.78,213.57,11,10,7.0,8,9,2
34.19,41.75,2.76,2.27,0.26,196.34,232.47,8.226597109376396,40.99,37.12,3.52,3.38,0.35,283.57,338.91,8,11,-2.0,10,25,5
89.43,14.26,5.19,2.23,0.52,90.06,201.62,2.7901433654921814,87.11,15.81,4.16,2.25,0.4,174.26,169.19,1,0,2.0,2,20,2
84.87,28.9,8.26,0.51,0.82,38.9,2.47,4.479397280885006,80.4,28.61,5.67,1.35,0.56,36.8,348.38,3,0,1.0,10,24,14
65.27,4.26,3.9,0.77,0.39,25.0,234.55,10.336619369987462,63.86,14.5,3.39,1.97,0.33,111.45,193.56,2,0,11.0,10,39,5
36.59,12.44,9.37,0.54,0.93,301.9,276.03,1.8539956850003756,35.62,10.86,7.11,3.13,0.71,281.03,267.99,2,1,44.0,10,45,0
3.64,11.65,6.14,3.21,0.61,102.0,208.51,1.2121056059601405,4.6,12.39,5.19,3.27,0.52,240.32,218.04,0,0,2.0,2,2,0
71.49,23.65,7.62,3.02,0.76,164.61,211.67,6.235414982180426,77.01,26.55,2.53,2.9,0.24,105.66,223.76,3,3,18.0,10,25,22
34.16,21.33,3.87,6.63,0.39,18.25,72.1,5.400481460018177,39.2,23.27,1.05,5.18,0.09,278.58,263.48,7,5,4.0,7,23,0
86.33,43.93,1.77,5.35,0.15,177.64,142.48,3.251614983358268,83.14,44.56,0.55,3.86,0.06,102.6,281.37,10,11,-4.0,7,24,17
21.22,18.41,5.59,2.67,0.55,260.51,163.56,6.385295607879089,15.96,22.03,2.49,1.14,0.26,284.96,331.76,3,0,1.0,10,11,1
26.06,19.38,5.72,3.6,0.56,344.08,12.55,1.3713132391981064,27.43,19.44,3.61,4.35,0.35,289.42,357.36,8,10,4.0,8,13,2
24.6,20.43,3.18,4.79,0.31,283.28,178.53,3.8436571126987893,28.39,19.79,2.54,4.04,0.25,269.07,151.16,3,0,3.0,5,11,0
24.3,12.58,6.15,4.06,0.61,255.22,162.34,2.9068883707497264,27.14,13.2,5.79,2.83,0.57,213.64,188.43,2,0,1.0,2,14,1
36.6,32.73,3.92,3.84,0.39,274.69,25.8,3.5336242018641415,39.56,30.8,4.07,3.7,0.4,287.51,3.17,3,0,5.0,3,23,0
54.02,47.67,9.27,1.1,0.93,117.46,74.15,2.779370432310166,52.02,45.74,4.84,0.94,0.48,162.41,69.48,1,0,41.0,10,28,4
82.49,36.9,7.17,2.94,0.7,304.67,7.5,2.8020885068105956,85.28,36.64,6.27,2.23,0.61,307.04,346.36,1,0,0.0,10,27,3
102.07,43.14,6.21,4.98,0.62,284.24,55.15,4.924479667944637,106.9,42.18,3.16,4.21,0.31,313.83,41.43,1,0,9.0,10,14,1
13.47,23.91,3.71,1.66,0.37,111.43,194.33,2.2217110523198107,11.31,23.39,0.91,1.92,0.09,101.41,286.25,8,2,0.0,1,1,0
68.3,37.3,5.43,5.52,0.54,180.89,253.86,3.42537589178181,64.96,38.06,1.15,4.77,0.12,106.98,256.0,7,5,6.0,10,39,3
61.89,41.58,6.52,2.87,0.65,82.76,343.5,10.871991537892216,68.78,33.17,2.98,3.11,0.31,186.91,126.06,2,0,1.0,1,48,4
55.69,38.57,1.95,5.37,0.19,109.46,309.13,4.945836632967168,50.91,37.3,0.71,3.18,0.07,64.95,56.97,3,0,2.0,10,47,3
51.26,42.71,6.85,3.38,0.68,77.55,349.41,9.789979570969491,42.32,46.7,3.26,3.3,0.33,123.47,347.58,1,0,1.0,5,42,4
43.81,30.71,7.68,2.13,0.77,150.36,186.88,5.1643489425096,38.93,32.4,7.43,1.55,0.74,159.1,164.85,7,5,3.0,10,37,5
30.08,16.02,2.87,4.52,0.31,14.28,291.9,5.580680962033217,25.4,19.06,2.59,3.31,0.27,108.73,241.06,7,5,5.0,10,24,5
51.84,39.21,6.76,0.24,0.67,303.24,26.94,7.652091217438531,59.48,39.64,5.43,2.95,0.53,295.7,341.63,2,0,-1.0,10,45,-1
93.01,45.1,2.56,4.79,0.27,179.81,239.54,6.826426590830671,86.25,46.05,1.18,3.83,0.12,153.5,267.3,8,7,4.0,10,13,3
77.84,11.47,6.68,6.15,0.67,156.5,234.11,4.81095624590372,82.37,13.09,6.04,0.87,0.6,102.36,197.16,2,0,18.0,3,20,0
65.17,13.13,1.36,4.55,0.16,35.89,241.46,7.344120097057238,59.32,17.57,1.58,3.67,0.17,112.29,208.7,4,5,5.0,10,40,3
48.12,42.09,2.67,4.59,0.25,149.16,132.46,7.148370443674555,41.56,39.25,3.68,0.57,0.36,135.43,126.42,7,11,-4.0,10,37,9
28.95,11.5,7.02,4.97,0.71,241.28,240.58,3.2116818024206566,25.77,11.95,4.05,4.97,0.41,99.95,237.84,2,0,15.0,5,32,0
21.03,37.34,5.0,2.94,0.49,121.37,183.13,2.1243822631532163,20.06,39.23,5.28,3.98,0.51,143.46,168.16,10,11,7.0,10,17,5
74.11,9.12,4.12,3.97,0.4,11.26,34.31,1.773950393894932,75.74,8.42,2.59,4.84,0.27,250.39,65.48,11,2,6.0,4,39,4
59.24,33.93,8.56,2.45,0.85,62.2,352.26,3.785023117498752,61.44,30.85,6.87,3.72,0.68,19.82,20.21,1,2,-4.0,10,44,8
44.22,43.35,3.91,3.36,0.41,164.6,18.77,11.621553252470175,55.84,43.54,1.89,4.08,0.2,200.86,12.21,1,0,-4.0,10,40,7
88.48,21.75,3.42,1.01,0.35,352.92,172.62,2.838045101826257,86.2,23.44,1.29,0.97,0.14,73.33,58.64,2,10,-4.0,10,26,9
25.77,31.15,2.54,2.23,0.27,240.11,102.04,4.2593191944253235,22.3,28.68,0.92,1.82,0.09,265.66,203.24,6,3,2.0,10,15,3
30.18,17.15,5.33,5.74,0.54,335.22,58.49,4.920833262771662,25.29,16.6,0.65,3.86,0.07,276.08,104.84,5,0,14.0,15,10,0
72.81,37.56,6.34,3.96,0.63,62.3,325.7,4.541156240430404,73.42,33.06,2.27,2.43,0.23,141.18,316.45,2,0,7.0,10,33,7
58.26,41.18,6.1,5.15,0.61,71.74,335.58,4.3420271763313485,54.0,42.02,4.12,3.35,0.41,79.08,5.89,1,0,6.0,10,47,2
56.09,38.8,5.51,1.4,0.54,71.17,342.99,3.3004393646907118,54.61,41.75,6.32,3.75,0.62,90.0,1.61,2,0,0.0,2,45,4
50.72,26.17,5.46,4.41,0.54,33.45,341.62,3.07353216999595,48.01,24.72,2.38,3.71,0.22,79.95,340.62,5,0,6.0,15,46,11
45.43,19.93,6.64,1.3,0.67,280.17,185.42,5.467586304760082,43.71,25.12,6.36,1.14,0.64,63.22,57.64,1,0,-5.0,10,29,10
16.95,19.89,6.86,0.94,0.69,56.47,354.01,2.7385580147223454,14.46,18.75,0.98,4.02,0.09,72.53,18.7,8,11,4.0,9,10,2
86.78,29.27,8.41,1.13,0.84,306.92,8.02,4.122923719886171,90.87,29.79,4.46,3.66,0.44,284.61,12.23,4,0,3.0,8,26,6
114.92,26.44,5.19,4.85,0.51,204.39,137.59,3.054701294725883,112.76,28.6,3.99,7.15,0.38,179.17,128.88,1,2,14.0,7,14,0
